gene_id	zygote_1	zygote_2	zygote_3	zygote_4	zygote_5	zygote_6	zygote_7	zygote_8	zygote_9
ENSMUSG00000039087	4032970	292700	2741640	3115560	172676	1601820	12309000	91906.8	2693370
ENSMUSG00000039089	189377	145787	51785	78619.7	116785	76263.6	21162	79407	14415
ENSMUSG00000039092	23299.4	108436	274505	31837.8	51129.5	72994	12018	101078	109526
ENSMUSG00000039095	0	0	0	0	0	0	1489.55	5994.93	0
ENSMUSG00000039099	30465.1	26973.1	2119.81	44819.3	100970	27480.4	0	99471.2	16980.4
ENSMUSG00000039100	588666	441119	313545	365672	427388	347307	100159	459959	438387
ENSMUSG00000039103	4319180	4793800	2524530	4426890	5293610	5778990	1722120	5760530	6847040
ENSMUSG00000039105	3444540	3517710	2158790	3196400	3521910	3294150	142583	2638820	3696800
ENSMUSG00000039106	287393	304832	282064	402830	291041	331546	0	322711	316317
ENSMUSG00000039108	600055	570239	1286360	892148	656148	732675	1494.27	1076730	866403
ENSMUSG00000039109	47970.5	133301	172932	124708	64763.6	69249.2	101441	76650.3	5708
ENSMUSG00000039114	0	0	0	21039.6	0	0	0	0	0
ENSMUSG00000039115	6015500	6426750	2836700	6837460	7896470	7935200	12763	7927680	7441670
ENSMUSG00000039116	0	14852.7	5330.03	0	3199.14	0	0	27896.5	1570.05
ENSMUSG00000039117	390089	471279	523790	453871	599873	479030	1315550	420412	295637
ENSMUSG00000039126	0	0	489.763	318.44	0	0	0	813.438	0
ENSMUSG00000039128	4338880	3992260	4567280	3578840	4191580	4584800	23558.9	2437680	3886200
ENSMUSG00000039130	215165	0	544561	3931.06	462875	55475.5	323256	5077.13	57044.2
ENSMUSG00000039131	5206720	3320220	4724510	3472020	4520460	4139180	23750.1	3639120	3085800
ENSMUSG00000039137	40916.5	62517.7	705046	70042.9	82776.7	80523.8	0	49333.3	188864
ENSMUSG00000039145	188038	292909	368968	538844	163285	491695	596642	263126	337684
ENSMUSG00000039148	66028.4	170750	161890	146366	122993	124020	20274.5	113922	97560.9
ENSMUSG00000039153	21572	141650	304355	166559	286968	127886	0	1075.49	43584.4
ENSMUSG00000039155	0	301232	0	0	0	0	0	0	0
ENSMUSG00000039156	4125080	2444340	3168060	3510320	3210050	3387170	21417.7	3130630	1363420
ENSMUSG00000039157	79868	92771.7	229531	267507	99184.4	153218	302373	296827	102178
ENSMUSG00000039158	31708	16838.3	0	18140.1	2231.42	1623.56	0	8215.38	0
ENSMUSG00000039159	572192	656399	300723	594432	679099	509468	138531	486364	511663
ENSMUSG00000039163	1128920	1254550	775854	1597300	1274020	1129080	918791	1153660	1319740
ENSMUSG00000039164	2338.16	8517.41	76030.6	4357.21	10685.4	15183.8	20252.3	64820.3	6388.18
ENSMUSG00000039166	5883840	6105430	5718790	3802220	6169580	3822220	6680880	5442730	7764150
ENSMUSG00000039167	0	0	25718.6	0	91110.9	0	0	51303.7	0
ENSMUSG00000039168	36223.9	23790.9	4725.12	59764.3	137815	102027	0	71775.5	176407
ENSMUSG00000039176	14329.5	14706.4	256678	46215.3	65998	143202	0	63831.2	45340.5
ENSMUSG00000039178	1031500	1308300	806909	1182810	1161640	973744	1107.3	1209150	1210310
ENSMUSG00000039182	485718	274546	83225	426018	268951	296915	0	263670	107057
ENSMUSG00000039183	1801170	1878500	1976650	1768990	1745610	1741140	1882350	2228430	1882510
ENSMUSG00000039187	148154	136046	47011.2	103647	106825	63666.3	113900	216296	132775
ENSMUSG00000039191	56644.2	35093.3	51230.6	52897.4	94109	34980.5	103142	40495.9	69522.6
ENSMUSG00000039193	413249	487336	365150	413878	454365	543173	7380.41	379723	425530
ENSMUSG00000039194	0	0	0	7101.18	0	0	0	0	7192.98
ENSMUSG00000039195	952307	513471	1793410	525196	1039420	335714	9918.74	449291	171413
ENSMUSG00000039197	2373960	3024180	1766290	2811640	2848640	3258260	11456.6	3123150	2780280
ENSMUSG00000039198	0	0	0	0	0	17476.3	0	0	0
ENSMUSG00000039199	0	0	0	28932.7	0	0	0	0	57159.3
ENSMUSG00000039200	92574.9	120079	126501	113741	111236	84044.4	68587.7	42053.1	139492
ENSMUSG00000039201	2445.06	73044.3	213132	297613	199234	235842	0	15817.1	80661.1
ENSMUSG00000039202	40241.8	44217.5	24520.1	48390.5	7411.42	60887.3	456.484	106779	15218.2
ENSMUSG00000039205	139062	170538	38494.4	216686	37252.5	98374.8	246226	0.000160855	291470
ENSMUSG00000039206	354707	457469	332165	524428	404156	243630	0	468957	233703
ENSMUSG00000039209	2293190	573170	2247550	1484440	2162280	1406370	1522140	2830750	2174180
ENSMUSG00000039210	766633	1047540	1140720	763605	880364	631890	278352	997872	264205
ENSMUSG00000039215	0	0	0	0	5810.26	0	0	0	0
ENSMUSG00000039218	164573	226957	288243	265027	230571	250705	25276	207052	250575
ENSMUSG00000039219	579593	504665	378355	525395	343305	437358	2334.12	583952	322230
ENSMUSG00000039220	2478470	2801530	2913170	1969950	2077340	1125850	864.629	1603860	1556990
ENSMUSG00000039221	50968.3	223761	427591	151441	139896	95375.2	0	64125.8	0
ENSMUSG00000039224	0	0	813.848	9499.34	0	48510.2	0	46462	13326.5
ENSMUSG00000039230	33068.5	97557.7	2472.32	176770	258107	37723	1411660	152893	147076
ENSMUSG00000039231	78939.9	157677	108947	183184	84091.9	123575	7487.02	132844	68217.8
ENSMUSG00000039232	0	0	0	9989.86	0	0	0	28638.6	0
ENSMUSG00000039233	266046	551819	639766	442143	553018	1460780	0	508477	158384
ENSMUSG00000039234	110225	85491.8	82229.9	56402.5	80589.1	133190	0	138157	64828.8
ENSMUSG00000039236	134049	29419.6	281718	0	167078	72709.3	0	0	0
ENSMUSG00000039238	787199	896350	879630	590822	515340	749025	510687	762081	708098
ENSMUSG00000039239	1787870	2165420	1140530	1855900	2066070	2356160	964530	1915660	2518170
ENSMUSG00000039242	419028	319234	347016	271422	399179	266928	272099	402351	318714
ENSMUSG00000039244	62958.7	24820.5	0	80252.1	66681.1	0	0	14045	0
ENSMUSG00000039246	2564180	2883710	2241380	2658210	2859930	3070100	1663280	2987060	2772660
ENSMUSG00000039252	0	0	6102.35	2796.07	7787.8	0	0	68044.3	0
ENSMUSG00000039254	18696.1	102391	16277.6	10959.8	0	66264.4	0	112309	24606.3
ENSMUSG00000039257	0	0	0	0	0	0	56157	0	0
ENSMUSG00000039262	0	2.03E-05	292.936	678.563	1463.17	0.00015794	0	0	0
ENSMUSG00000039263	0	32328.4	0	0	94527	0	0	0	0
ENSMUSG00000039264	8252.29	216955	0	86038.3	32757.8	156203	0	0	0
ENSMUSG00000039269	158637	158810	753704	407738	650354	359295	0	362561	274947
ENSMUSG00000039270	24142.1	11809.8	8133.4	0	1675.99	744.746	0	12844.1	18900.5
ENSMUSG00000039275	206050	274368	237571	295035	481057	300807	219096	193390	145716
ENSMUSG00000039278	28386.7	5730.88	2419.44	0.000423337	8000.85	25214.7	0	5883.88	9.03E-09
ENSMUSG00000039285	28031.5	138192	52158	165787	6020.59	38769.3	411317	116828	339888
ENSMUSG00000039286	232695	231563	309686	369370	143909	218255	262094	216493	186576
ENSMUSG00000039298	784404	466247	402565	585712	662883	252586	10405.2	155094	520836
ENSMUSG00000039304	91762.6	21122.6	762.652	50759.5	28144	90344.4	0	0	3959.91
ENSMUSG00000039307	41826.8	115091	31643.7	57185.1	155111	78103.2	13491.9	215085	156370
ENSMUSG00000039308	0	3135.98	0	0	0	0	0	0	20598.8
ENSMUSG00000039316	195670	229218	357918	110150	276304	222491	0	368033	117342
ENSMUSG00000039318	265537	207986	404368	247841	207909	229648	178369	270619	254839
ENSMUSG00000039321	128779	62878.4	73402	3131.49	192912	356784	45773.8	8224.99	0
ENSMUSG00000039323	0	0	0	0	0	0	126723	0	0
ENSMUSG00000039328	428400	501669	500406	585780	427633	428927	887.495	600645	295832
ENSMUSG00000039329	1678650	3001620	2831230	5314930	2772920	3974220	2851440	2264400	1834390
ENSMUSG00000039330	4683870	3261360	4486440	5170920	3316900	4154320	0	2502600	3243140
ENSMUSG00000039335	0	0	18007.1	2782.81	0	37659.8	0	0	7775.68
ENSMUSG00000039337	0	84591.2	0	0	0	5431.14	0	37521	0
ENSMUSG00000039342	0	0	0	0	0	0	0	0	2274.93
ENSMUSG00000039345	166379	0	601540	290353	776613	876379	0	149618	997517
ENSMUSG00000039347	391467	357602	420838	378149	112568	634520	0	135835	72171.9
ENSMUSG00000039354	115574	827665	5782.12	248917	280984	256804	0	344815	648534
ENSMUSG00000039356	360842	275380	641117	476618	686110	974768	319271	742953	1676390
ENSMUSG00000039357	139538	130866	121416	81055.6	98561.6	41213.3	0	95219.1	32373.4
ENSMUSG00000039361	150659	175053	284828	111675	269606	132844	15275.1	177519	171098
ENSMUSG00000039364	0	0	0	0	5338.99	0	0	0	0
ENSMUSG00000039367	251754	214106	381286	295501	212215	260638	0	203100	216665
ENSMUSG00000039372	40269.1	54168.8	178835	67941.3	0	146255	1474.62	67796.3	25564.2
ENSMUSG00000039375	729686	456482	31949.6	98828.5	45345.6	69378.6	8659.61	530767	515399
ENSMUSG00000039376	2634.16	0	0	53235.5	0	0	33945.8	0	0
ENSMUSG00000039382	7312.31	134353	0	47709.7	39333.4	65492.1	25304.5	0	140105
ENSMUSG00000039384	428304	388151	311350	503378	331607	394240	0	400992	402382
ENSMUSG00000039385	0	0	0	7121.87	17316	0	5403.45	0	15000
ENSMUSG00000039395	53792.8	66822.1	2021.01	113924	80490.8	80994.8	37785.6	121018	26653.7
ENSMUSG00000039396	4844760	5251230	2940380	5310080	6508880	6062790	50267.9	5856370	6096930
ENSMUSG00000039410	740446	439519	169242	190634	296989	819205	20215.1	53373.2	149718
ENSMUSG00000039414	250257	299030	171116	263688	306626	324732	0	259597	353022
ENSMUSG00000039419	29306.8	19873.8	50873.9	4940.95	28416.2	45456.2	2364.09	671876	40000
ENSMUSG00000039427	465711	298163	495378	179893	140122	133096	2693.72	132467	165355
ENSMUSG00000039428	2382050	515299	82031.2	1139970	665252	1657180	247139	512119	1799310
ENSMUSG00000039431	3417620	4185010	960553	3291830	532604	1004970	4309.56	3058710	3274010
ENSMUSG00000039449	324302	705647	255466	344477	721011	398659	0	1029860	346090
ENSMUSG00000039450	214184	0	0	180559	631973	224299	0	0	377904
ENSMUSG00000039452	410395	318510	315168	347041	526196	434920	2706.32	390642	167501
ENSMUSG00000039456	298766	270335	490919	374726	274318	227089	252779	342109	379500
ENSMUSG00000039457	0	0	0	0	1068.38	0	0	0	0
ENSMUSG00000039458	30351.5	67026.5	47540.8	7354.64	69518	22847.1	0	1085.67	0
ENSMUSG00000039461	233747	45697.7	144087	41475.4	4406.91	6271.97	152591	0	109052
ENSMUSG00000039462	0	1596.23	4597.63	28860.5	0	0	0	44919.4	0
ENSMUSG00000039463	43370.8	206404	233769	196152	29701.8	375281	1976.29	68637.1	69910.3
ENSMUSG00000039470	8629110	3255.23	978673	4211490	9634250	10863000	2269850	10796500	4341590
ENSMUSG00000039473	349040	273875	341837	279270	277643	272935	6927.34	173275	160884
ENSMUSG00000039474	213633	388756	243384	204199	125762	343148	697195	350026	187466
ENSMUSG00000039477	5725.68	36498	4085.02	59518.6	28852.9	16889.5	182425	43269.4	16162.4
ENSMUSG00000039478	128675	86268.1	151348	32104.6	90572.1	99363.6	0	73615.1	48334.9
ENSMUSG00000039480	570222	342667	1105330	677466	356824	603894	52741.4	706203	211931
ENSMUSG00000039483	0	0	0	28899.1	0	0	0	0	0
ENSMUSG00000039485	233328	268446	479837	306507	187146	143678	0	148340	179304
ENSMUSG00000039488	83575.1	159367	97741.7	133033	39662.7	19424.7	0	0	33105
ENSMUSG00000039492	0	98363.5	0	53126.5	41361.2	0	0	0	0
ENSMUSG00000039496	11491.3	0	0	0	0	144459	1848880	0	0
ENSMUSG00000039497	125590	95827.1	125547	78115.5	135682	85850.5	50326.4	134502	126087
ENSMUSG00000039501	801059	631936	344679	657189	539163	610286	3214.66	753575	520862
ENSMUSG00000039508	11020.1	50537.3	47243.8	17860.2	48996	57492	20798.9	22815.6	27908.9
ENSMUSG00000039512	29873.5	27168.8	8719.69	60930.3	29213.1	51298	0	29366.8	24849.5
ENSMUSG00000039515	127020	215683	0	10594.9	58461.6	306975	4673.32	203637	50647.5
ENSMUSG00000039519	375060	423557	348046	144872	162641	251060	0	210778	140724
ENSMUSG00000039521	2359.48	1.92E-08	0	3394.62	0	0	0	0	0
ENSMUSG00000039523	443358	779273	1287990	315444	896979	90346.8	0	200381	225159
ENSMUSG00000039530	1998150	2029290	1762370	1915370	2052000	2105110	2927.89	1800460	2156640
ENSMUSG00000039531	1542900	1769130	944809	1706890	1799640	1412320	3572.42	1964290	1501310
ENSMUSG00000039536	2949960	3493060	5605610	5614100	6008180	5973180	8225.76	5737420	6246500
ENSMUSG00000039542	0	1385.21	0	11202.4	17347.5	0	587.146	0	0
ENSMUSG00000039543	0	0	0	0	8962.78	0	0	11585.1	0
ENSMUSG00000039556	0	1012.3	496.853	22215.7	0	88844	0	31865.6	0
ENSMUSG00000039568	198476	183057	252590	342697	162267	291847	0	82276	195564
ENSMUSG00000039577	0	5545.27	1449.61	3679.46	0	18329	0	1381.92	16605.5
ENSMUSG00000039578	1525760	1953860	1505360	1789680	1330250	1967750	1918.65	1868260	1495920
ENSMUSG00000039579	17566	26413.4	407.498	869.816	18289.5	0	0	12166.8	31074.1
ENSMUSG00000039585	290097	882943	225551	373959	273951	359217	1236.4	891345	641370
ENSMUSG00000039599	635678	442320	687675	485200	756751	795256	0	313927	691848
ENSMUSG00000039607	15360	0	0	27908.8	0	12690.7	0	1319.08	18977.3
ENSMUSG00000039615	19588.7	356560	580191	259719	235935	57456.8	1.38E-34	543331	172785
ENSMUSG00000039616	218129	373318	320825	399223	298852	287858	0	194573	208932
ENSMUSG00000039620	0	6760.49	483608	77619.1	0	0	0	0	0
ENSMUSG00000039621	37289.9	178802	46062.3	156496	77549.2	57315	144603	93639.3	38702.3
ENSMUSG00000039623	0	0	14945	0	0	0	0	0	0
ENSMUSG00000039629	76626.5	47825.8	7297.66	27419.9	9033.83	83730.9	1604.31	88464.8	130293
ENSMUSG00000039630	1219000	1225190	1118870	1321020	1106870	1208000	233723	1192270	1178670
ENSMUSG00000039632	0	0	0	0	0	0	15602.1	0	0
ENSMUSG00000039633	78151.4	292796	353456	169129	181570	245982	105938	285356	136305
ENSMUSG00000039637	0	109005	786523	38145.4	205197	6155.71	0	0	0
ENSMUSG00000039640	333655	754086	19579.6	730465	507345	909977	0	807625	381669
ENSMUSG00000039648	199250	180875	105690	214285	273006	26435.7	68426.4	20341	57002.5
ENSMUSG00000039652	151613	221517	154211	59152	69630.6	78282.8	190226	218528	104462
ENSMUSG00000039653	0	0	0	0	0	0	11128.9	0	0
ENSMUSG00000039656	0	0	0	2300.25	0	0	0	102262	0
ENSMUSG00000039660	98197.2	197636	683882	293246	233077	318819	1245230	504371	274226
ENSMUSG00000039662	76546.8	808033	1465810	618390	784207	508561	662.803	351239	913033
ENSMUSG00000039671	1050230	1806960	4137850	1863570	3133920	1279610	185653	813451	5248270
ENSMUSG00000039672	0	0	0	0	0	0	0	47685.6	0
ENSMUSG00000039676	0	0	0	0	0	237752	1131070	0	0
ENSMUSG00000039678	11972.2	282752	98633.6	667037	295998	399256	1823760	65975.5	189084
ENSMUSG00000039680	745294	896959	1475660	1125100	439197	597318	0	927655	327562
ENSMUSG00000039682	220252	79155	584962	344974	195014	188416	0	547526	115455
ENSMUSG00000039683	17142.2	10117.1	1117740	35253.8	0	0	71249.6	19492.9	1783.42
ENSMUSG00000039684	70054.9	90080.1	91550	94675.8	136446	110786	2240.21	124878	58451.9
ENSMUSG00000039691	0	0	0	0	0	0	0	0	16933.3
ENSMUSG00000039693	1440460	1984900	8278190	2021300	3665910	2382660	604801	3439030	5404610
ENSMUSG00000039697	37761.2	69678.6	89853.6	49353	21761.1	39615.2	0	49724.1	43410.2
ENSMUSG00000039701	627287	493168	334376	502756	457892	411358	780829	682518	533325
ENSMUSG00000039703	204198	294255	161123	498926	569743	224679	1234740	571156	210324
ENSMUSG00000039704	152110	123512	1368.04	163165	179232	209533	0	89232.1	164425
ENSMUSG00000039706	322342	313765	373228	347145	351811	447449	2812.66	451240	294385
ENSMUSG00000039713	0	46739.9	78009.9	46578.1	1855.88	26069.1	0	46709.5	0
ENSMUSG00000039715	0	71884.2	0	279903	4156.4	354427	5141.91	0	8832.58
ENSMUSG00000039716	1703710	403018	11500700	279321	181504	179101	319.241	2013210	140929
ENSMUSG00000039717	75667.5	65594.3	128510	68201.8	214309	66549.1	0	127488	29471.5
ENSMUSG00000039720	144388	0	2101.11	83488.4	49196	162732	0	15336.2	0
ENSMUSG00000039725	80794.2	17367.9	76204.7	0	0	0	0	16791.7	22012.8
ENSMUSG00000039728	0	6635.9	0	0	0	0	868.238	0	0
ENSMUSG00000039735	2645490	1953930	2548800	3796900	2145610	2029370	3396530	1664010	1002450
ENSMUSG00000039737	5090270	5724410	4187920	4796590	2804590	3586870	0	4443670	4243490
ENSMUSG00000039738	458996	627025	1933210	919143	440873	281665	0	303470	280005
ENSMUSG00000039740	241293	178659	431568	92790.6	185361	82270.5	0	143432	616336
ENSMUSG00000039741	0	0	0	0	0	0	0	78868.4	18647.4
ENSMUSG00000039745	4647.47	125315	355119	85441.4	151335	292161	3317.53	214218	91670.6
ENSMUSG00000039748	612289	597669	596622	726940	729105	633734	143977	646487	514193
ENSMUSG00000039753	909898	1021450	608171	914599	1111780	939019	36889.3	1045150	879532
ENSMUSG00000039754	36874.9	248980	0	0	23737.6	184132	0	0	102838
ENSMUSG00000039756	2862430	2902800	1658980	2761070	2963070	3479360	69111.2	2904960	4048440
ENSMUSG00000039759	196815	180989	0	1771680	125582	753353	0	535664	250758
ENSMUSG00000039763	0	3325.4	22249.2	304982	0	165452	0	3101	0
ENSMUSG00000039765	5774.96	3686.36	17142	0	4938.7	22063.4	0	7514.7	42748.1
ENSMUSG00000039768	2283740	3289050	2849800	3037010	2283100	3764280	136619	3537750	2799540
ENSMUSG00000039770	3067970	3416800	1647100	3279220	4052610	4238140	1359460	3778390	5243250
ENSMUSG00000039771	15474000	15724800	10460000	13595000	19018900	22085900	6043430	16048200	27423300
ENSMUSG00000039774	136711	60548.1	210839	108960	65449.3	174745	11036	92347.6	0
ENSMUSG00000039781	0	0	0	259132	0	0	0	258979	0
ENSMUSG00000039782	4622.81	40604.4	804.775	7210.06	6572.93	0	0	12451.1	65058.5
ENSMUSG00000039783	0	0	0	0	0	0	37607.7	0	0
ENSMUSG00000039787	0	0	0	0	0	0	4248.88	0	5037.41
ENSMUSG00000039789	359858	202412	225660	197375	396243	260451	52180.7	377965	254141
ENSMUSG00000039795	17324.9	203124	249721	191458	185185	88376.2	0	46376.8	148470
ENSMUSG00000039801	11503.4	86582.5	59304.8	40011.5	34425.8	138078	74910.8	194134	270078
ENSMUSG00000039804	189169	57485.3	91934.5	137113	139710	53268.2	230117	94458.3	138609
ENSMUSG00000039810	173187	89923.5	254338	77101.7	39623.8	43550.3	0	0	6655.8
ENSMUSG00000039814	0	0	0	3399.05	0	0	0	0	0
ENSMUSG00000039824	104837	6859.59	46040.3	0	0	0	4925.47	0	0
ENSMUSG00000039826	0	9514	351369	298641	480152	192119	149637	0.0383018	0
ENSMUSG00000039828	1138190	1092510	540943	1210030	884824	822435	25626.7	757725	939283
ENSMUSG00000039830	0	0	121333	3005.63	0	0	0	0	0
ENSMUSG00000039831	1562080	587449	788846	935965	631282	944358	463081	1003930	989219
ENSMUSG00000039834	84243.7	22967.7	21558.8	45511.6	33197.1	0	0	36576.7	39850.1
ENSMUSG00000039835	355586	379292	836252	571724	409305	457588	53296.1	486126	653102
ENSMUSG00000039838	0	0	0	0	0	0	1131.48	0	0
ENSMUSG00000039840	44799.2	50477.2	44882.5	59022.1	13288.4	72916.7	141827	46928.1	74307.3
ENSMUSG00000039841	0	131417	0	46983.5	238468	108107	0	0	0
ENSMUSG00000039842	789341	1716140	1230590	1748030	1150960	806052	0	1317980	495792
ENSMUSG00000039844	66282.2	88202.3	147579	86074.6	66431.2	73012	2573.86	59600.1	106147
ENSMUSG00000039849	5614960	7665260	7025080	7338490	8164750	6723990	0	6095600	5393190
ENSMUSG00000039850	0	2532.78	0	80288.2	0	308818	296204	113261	235133
ENSMUSG00000039851	3418	3435.35	300913	17447.3	25432.7	11445.4	0	45308.6	26588
ENSMUSG00000039852	660844	476962	161426	375377	70154.3	483707	1173030	89703.9	497095
ENSMUSG00000039853	0	0	0	0	0	0	10012.4	0	0
ENSMUSG00000039860	0	0	0	50831.7	140991	0	0	0	0
ENSMUSG00000039865	401852	184045	163477	225057	278059	491152	0	299790	139238
ENSMUSG00000039873	1.07E-36	7.33E-67	0	14766.4	0	0	0	0	0
ENSMUSG00000039879	76137.1	43074.2	2423.88	69474.3	20386.4	27966.6	382176	25149.5	88203.8
ENSMUSG00000039883	4190120	3852370	2111790	3769980	4692340	4891610	1347730	4367660	5205700
ENSMUSG00000039886	265958	40887.7	16073.3	853685	629137	403725	0	521035	167714
ENSMUSG00000039887	304940	369670	932037	387738	204386	373359	0	563788	474427
ENSMUSG00000039891	0	19201.5	0	0	0	0	0	17574.5	0
ENSMUSG00000039899	0	0	0	0	0	0	0	0	11957.8
ENSMUSG00000039901	193472	89792.1	302656	251703	72965.6	139090	12981.1	275979	151288
ENSMUSG00000039903	10273.6	0	24907	10355.7	0	0	41980.6	8566.14	0
ENSMUSG00000039910	448902	390368	314706	432343	350952	121390	27963.5	330781	128114
ENSMUSG00000039911	0	0	0	0	9299.98	0	0	0	0
ENSMUSG00000039913	1337560	1646750	889767	1467260	1630620	1579780	390622	1383180	1044460
ENSMUSG00000039914	284821	169515	468401	152102	227642	145782	0	23123.8	67304.4
ENSMUSG00000039917	67707.8	521653	95218.6	923889	682798	15554.1	1322.37	133009	203530
ENSMUSG00000039929	186063	65203.8	59565.2	45134	31879.2	19952.8	0	146822	264158
ENSMUSG00000039934	11141.9	64946.9	1637	41583.1	1411.11	22971.3	753.474	0	5476.14
ENSMUSG00000039936	818557	2042950	1664400	1368960	1936180	2677480	750491	371476	1736210
ENSMUSG00000039942	6733.24	70248.5	97926	33559.8	24265.1	18127.7	0	24107.2	23515.7
ENSMUSG00000039943	2646830	1963960	2725940	2033650	1753020	2352900	2006650	919260	2412100
ENSMUSG00000039952	126638	216263	199882	119909	75554.6	95721	849.236	71818	130877
ENSMUSG00000039953	130824	29274.8	13493.8	108819	185996	50708.2	172898	196433	61498.3
ENSMUSG00000039954	38467.7	0	564.814	0	26804.4	6173.87	0	0	0
ENSMUSG00000039956	2427900	1517910	1373860	2044400	2088790	1842430	0	1732410	1412840
ENSMUSG00000039958	1256320	414609	351253	1625330	604058	310465	0	494455	611032
ENSMUSG00000039959	45609.7	9035.38	294.616	21172.3	0	0	0	2106.25	3122.77
ENSMUSG00000039963	7125.17	106603	0	0	52958.4	0	0	0	4813.07
ENSMUSG00000039967	335.807	0	0	0	1996.99	0	0	13693.4	0
ENSMUSG00000039968	6726.28	24953.5	50047.9	5020.48	11554.8	1077.44	2625.01	30960	0
ENSMUSG00000039977	3954.58	0	13271.3	0	0	3830.63	0	0	0
ENSMUSG00000039981	18946.3	11083.9	89458.1	56648	0	1975.08	62473.5	2608.38	5499.41
ENSMUSG00000039982	0	0	0	2131	0	0	0	0	0
ENSMUSG00000039983	0	0	0	0	118212	0	0	0	187617
ENSMUSG00000039985	753445	1256680	700222	1319350	717188	253045	32640.1	350995	592682
